dialogue_id,speaker,transaction_number,transaction_type,move_number,move_type,position_in_dialogue,position_in_transaction,duration,text,h,normalised_h,length,tokens_h,tokens,xu_h
q6nc3,g,1,normal,1,ready,1,1,0.3753,right,6.742980003356934,6.742980003356934,1,[-6.742980003356934],['right'],1.0023031038351862
q6nc3,g,1,normal,2,query_yn,2,2,3.4730000000000003,at the bot-- bottom of the map on the right-hand side have you got a missionary camp there,81.09763195032792,3.861791997634663,21,"[-8.571982383728027, -0.8994688391685486, -11.284344673156738, -5.712393283843994, -11.385804176330566, -1.9324924945831299, -0.38913485407829285, -4.636873722076416, -5.872035980224609, -0.6590079069137573, -1.9367786645889282, -1.629543662071228, -5.314166264724918e-05, -0.05680455267429352, -8.492875099182129, -0.31404465436935425, -0.12515771389007568, -1.1343852281570435, -10.437126159667969, -0.16196221113204956, -5.465362548828125]","['at', 'Ġthe', 'Ġbot', '--', 'Ġbottom', 'Ġof', 'Ġthe', 'Ġmap', 'Ġon', 'Ġthe', 'Ġright', '-', 'hand', 'Ġside', 'Ġhave', 'Ġyou', 'Ġgot', 'Ġa', 'Ġmissionary', 'Ġcamp', 'Ġthere']",0.8510381880179391
q6nc3,f,1,normal,1,reply_y,3,3,4.1511,yeah,8.190614700317383,8.190614700317383,1,[-8.190614700317383],['yeah'],1.2174852264665177
q6nc3,f,1,normal,2,explain,4,4,1.2848999999999997,i've got the starts marked,33.52601909637451,5.587669849395752,6,"[-6.321648120880127, -1.1276506185531616, -0.8725239038467407, -3.816345691680908, -15.517370223999023, -5.870480537414551]","['i', ""'ve"", 'Ġgot', 'Ġthe', 'Ġstarts', 'Ġmarked']",1.2737008829672016
q6nc3,g,1,normal,3,acknowledge,5,5,0.7229000000000001,right okay,11.522961854934692,5.761480927467346,2,"[-8.016127586364746, -3.5068342685699463]","['right', 'Ġokay']",1.0428887227985644
q6nc3,g,1,normal,4,query_yn,6,6,5.5431,to the left right have you got ehm what is it it says gorillas with two gorillas and you know trees two tree,152.1690989202034,5.852657650777053,26,"[-7.567060470581055, -2.1194958686828613, -1.6425215005874634, -7.769099712371826, -7.938514709472656, -0.1423102617263794, -0.07203330099582672, -10.165338516235352, -0.482632577419281, -7.914793491363525, -4.215989589691162, -2.533045530319214, -6.851424217224121, -11.405559539794922, -12.633779525756836, -0.0244095828384161, -8.11731243133545, -7.043562412261963, -3.104996681213379, -0.00020068978483323008, -3.683220386505127, -6.383184432983398, -4.803482532501221, -17.035079956054688, -9.986274719238281, -8.53377628326416]","['to', 'Ġthe', 'Ġleft', 'Ġright', 'Ġhave', 'Ġyou', 'Ġgot', 'Ġe', 'hm', 'Ġwhat', 'Ġis', 'Ġit', 'Ġit', 'Ġsays', 'Ġgor', 'illas', 'Ġwith', 'Ġtwo', 'Ġgor', 'illas', 'Ġand', 'Ġyou', 'Ġknow', 'Ġtrees', 'Ġtwo', 'Ġtree']",1.380838250276755
q6nc3,f,1,normal,3,reply_n,7,7,0.3382000000000005,no,7.038547992706299,7.038547992706299,1,[-7.038547992706299],['no'],1.0462374938188002
q6nc3,g,1,normal,5,check,8,8,0.2660999999999998,no,6.930973052978516,6.930973052978516,1,[-6.930973052978516],['no'],1.0302471311111603
q6nc3,f,1,normal,4,reply_n,9,9,0.2542000000000009,no,6.692440509796143,6.692440509796143,1,[-6.692440509796143],['no'],0.9947907144706886
q6nc3,g,1,normal,6,ready,10,10,0.4878999999999998,okay right,14.623820347711444,4.874606782570481,3,"[-8.390087127685547, -0.016736550256609917, -6.216996669769287]","['ok', 'ay', 'Ġright']",1.0478674027306123
